X,X,CensusTract,ClusterNum,Change_Population,Change_HouseUnits,Change_5To7_or_more_person_household,Change_Builst1939earlier,Change_Built_1940to1959,Change_VacantUnits,Y00_PCT_Units_HHIncome_25to50k,Y00_PCT_Units_HHIncome_50to75k,Chg_Educate_HighSchool_orLess,Chg_Educate_SomeCollege,dis,lat,long,Y13_Geography,Y13_County_NM,Y13_County,ctId
1,1,1400000US17031230400,1,-0.126775199,0.007490637,-0.13406103,0.206913992,-0.200678041,0.083501571,0.327027027,0.182432432,-0.133936684,0.129193697,0.338821415,41.911832,-87.7215397,"Census Tract 2304, Cook County, Illinois",Cook,Cook Illinois,17031230400
1,1,1400000US17031170400,3,-0.025950197,0.032608696,0.000857037,-0.087142449,0.012407037,0.05326087,0.356944444,0.215972222,-0.062962403,-0.029995812,0,41.9489081,-87.8127107,"Census Tract 1704, Cook County, Illinois",Cook,Cook Illinois,17031170400
1,1,1400000US17031380700,2,-0.369890329,-0.255667506,-0.137197613,-0.002941449,-0.082910321,-0.107758272,0.199637024,0.067150635,-0.19443369,0.140099266,0.424165542,41.813806,-87.623768,"Census Tract 3807, Cook County, Illinois",Cook,Cook Illinois,17031380700
1,1,1400000US17031381900,2,-0.074844075,-0.004538578,-0.077755404,-0.079281479,-0.088290398,0.014284795,0.112727273,0.098181818,-0.192963674,0.107213058,0.482704042,41.8039557,-87.6138885,"Census Tract 3819, Cook County, Illinois",Cook,Cook Illinois,17031381900
1,1,1400000US17031390200,1,0.104364326,0.189677419,-0.161328148,-0.06324089,-0.012498092,-0.210997131,0.22326454,0.189493433,-0.31392964,0.047258225,0.492121306,41.813041,-87.5994765,"Census Tract 3902, Cook County, Illinois",Cook,Cook Illinois,17031390200
1,1,1400000US17031171000,3,0.020744608,0.042401501,-0.005551446,-0.004918437,0.017612144,0.030953741,0.341067285,0.186774942,-0.073875168,0.053196894,0.585095739,41.9418072,-87.7965238,"Census Tract 1710, Cook County, Illinois",Cook,Cook Illinois,17031171000
1,1,1400000US17031180100,3,-0.079265181,0.09211171,-0.044711387,0.024726178,-0.136504704,0.084183173,0.260141988,0.208924949,-0.115972986,0.038642913,0.762481864,41.9344789,-87.7986731,"Census Tract 1801, Cook County, Illinois",Cook,Cook Illinois,17031180100
1,1,1400000US17031390300,1,0.058008026,0.10123119,-0.010362259,-0.12639313,-0.11581115,-0.02800639,0.173356106,0.051238258,-0.135870548,0.057253104,0.353693066,41.8132006,-87.6042089,"Census Tract 3903, Cook County, Illinois",Cook,Cook Illinois,17031390300
1,1,1400000US17031390500,1,-0.095424107,0.023310023,0.021183017,-0.041569042,-0.087650504,0.039515534,0.255102041,0.141581633,0.070155213,-0.047070477,0.441269978,41.8059781,-87.5991987,"Census Tract 3905, Cook County, Illinois",Cook,Cook Illinois,17031390500
1,1,1400000US17031390700,4,-0.073691121,-0.007362608,-0.008682764,-0.031256537,0.047015932,0.074480342,0.290260631,0.266392318,-0.004597901,-0.0686152,0.385381227,41.8040164,-87.5804887,"Census Tract 3907, Cook County, Illinois",Cook,Cook Illinois,17031390700
1,1,1400000US17031400300,2,-0.149090909,0.137007874,-0.19026243,-0.016638604,-0.117936741,0.06976029,0.176220807,0.095541401,-0.300731103,0.105872955,0.418981671,41.7897177,-87.6114372,"Census Tract 4003, Cook County, Illinois",Cook,Cook Illinois,17031400300
1,1,1400000US17031400400,4,-0.159769513,0.041237113,-0.162828669,0.037718766,-0.238846658,0.035611809,0.151734104,0.125722543,-0.262277252,0.157434548,0.396924909,41.7911261,-87.6183211,"Census Tract 4004, Cook County, Illinois",Cook,Cook Illinois,17031400400
1,1,1400000US17031400500,3,-0.06629393,0.052833814,0.036864033,0.109769267,-0.073279751,0.137552851,0.263446762,0.085620198,-0.129817065,0.063877189,0.405923791,41.7910414,-87.6231791,"Census Tract 4005, Cook County, Illinois",Cook,Cook Illinois,17031400500
1,1,1400000US17031400800,4,-0.179516358,-0.187344913,-0.074054353,-0.075153515,-0.071081465,-0.050850492,0.151636073,0.031125299,-0.079402724,0.082099038,0.283546869,41.7828633,-87.620558,"Census Tract 4008, Cook County, Illinois",Cook,Cook Illinois,17031400800
1,1,1400000US17031410100,3,-0.148341232,-0.01308699,0.004778339,0.150402052,-0.135497674,0.111264635,0.24411303,0.188383046,-0.004249509,-0.052161472,0.735091017,41.8015969,-87.5810131,"Census Tract 4101, Cook County, Illinois",Cook,Cook Illinois,17031410100
1,1,1400000US17031440300,3,-0.129525653,-0.045914069,-0.028524782,0.081379031,-0.071007288,0.046262769,0.28069395,0.170818505,-0.068143095,0.017638287,0.546823442,41.7437379,-87.6195319,"Census Tract 4403, Cook County, Illinois",Cook,Cook Illinois,17031440300
1,1,1400000US17031440700,1,-0.037552998,0.017316017,-0.081585592,0.050940487,-0.031760715,0.071579012,0.379362671,0.192716237,-0.092973116,-0.029327175,0.546823442,41.7347514,-87.6096294,"Census Tract 4407, Cook County, Illinois",Cook,Cook Illinois,17031440700
1,1,1400000US17031671800,3,-0.411362441,-0.084507042,-0.153028229,0.372692308,-0.374871795,0.231852654,0.300387597,0.184108527,0.040021109,-0.015931784,0.546823442,41.761401,-87.6564481,"Census Tract 6718, Cook County, Illinois",Cook,Cook Illinois,17031671800
1,1,1400000US17031680500,1,-0.403698692,-0.123119015,-0.172726109,-0.045811554,0.027094948,0.252424926,0.265023112,0.069337442,-0.193165224,0.180569303,0.546823442,41.7905639,-87.6523524,"Census Tract 6805, Cook County, Illinois",Cook,Cook Illinois,17031680500
1,1,1400000US17031681100,1,-0.273291925,-0.053757225,-0.043617597,0.082313975,-0.063835227,0.172783994,0.287553648,0.103719599,-0.03135531,0.013806695,0.546823442,41.7687665,-87.6493596,"Census Tract 6811, Cook County, Illinois",Cook,Cook Illinois,17031681100
1,1,1400000US17031200100,3,0.077618165,-0.020260492,0.003451093,0.041179375,-0.073429855,0.004425971,0.350337584,0.1987997,-0.029700541,0.06933248,0.598335803,41.9350481,-87.7376042,"Census Tract 2001, Cook County, Illinois",Cook,Cook Illinois,17031200100
1,1,1400000US17031410200,3,-0.191926885,-0.0525,-0.015825541,-0.007766516,-0.056506241,0.186005937,0.341207349,0.093175853,-0.094038279,-0.015980128,0.479767393,41.8016675,-87.5942678,"Census Tract 4102, Cook County, Illinois",Cook,Cook Illinois,17031410200
1,1,1400000US17031170600,3,0.087747036,-0.00509165,0.05723205,0.083906523,0.072439953,-0.001937641,0.271604938,0.230452675,-0.148752689,0.069335394,0.389432901,41.9412942,-87.8307017,"Census Tract 1706, Cook County, Illinois",Cook,Cook Illinois,17031170600
1,1,1400000US17031430300,1,-0.183604336,0.048551959,-0.077179963,0.034434328,-0.075695357,0.132884582,0.303180915,0.133200795,-0.143917936,0.075385727,0.546823442,41.7696911,-87.5893536,"Census Tract 4303, Cook County, Illinois",Cook,Cook Illinois,17031430300
1,1,1400000US17031430700,1,0.120960699,0.049618321,-0.025188837,0.418161782,-0.099347729,-0.038381679,0.311902693,0.171155517,-0.103847225,0.059493496,0.546823442,41.7649465,-87.5606475,"Census Tract 4307, Cook County, Illinois",Cook,Cook Illinois,17031430700
1,1,1400000US17031430800,1,-0.15831758,-0.006651885,-0.052710822,0.167437439,-0.139232774,0.09197072,0.346437346,0.146191646,-0.021298638,-0.01295735,0.546823442,41.76075,-87.5712983,"Census Tract 4308, Cook County, Illinois",Cook,Cook Illinois,17031430800
1,1,1400000US17031430900,1,-0.219762419,0.026699029,-0.076016671,0.09045479,-0.165066241,0.09545778,0.330136986,0.146575342,-0.201114858,0.065578504,0.546823442,41.760641,-87.5811851,"Census Tract 4309, Cook County, Illinois",Cook,Cook Illinois,17031430900
1,1,1400000US17031431200,4,-0.142816581,0.026583268,-0.033686178,0.15641504,-0.120552459,0.109239594,0.326229508,0.182786885,-0.060896236,-0.003848378,0.546823442,41.7553011,-87.5711843,"Census Tract 4312, Cook County, Illinois",Cook,Cook Illinois,17031431200
1,1,1400000US17031431400,1,-0.143008475,0.066565041,-0.047148992,0.111170825,-0.139345294,0.092261801,0.394219653,0.123121387,-0.025258329,0.033471819,0.546823442,41.7567077,-87.5419703,"Census Tract 4314, Cook County, Illinois",Cook,Cook Illinois,17031431400
1,1,1400000US17031230800,2,-0.323680824,0,-0.228669154,0.068415907,-0.137275187,0.177184466,0.382428941,0.160206718,-0.365862554,-0.012728949,0.478533147,41.9058651,-87.7149563,"Census Tract 2308, Cook County, Illinois",Cook,Cook Illinois,17031230800
1,1,1400000US17031231100,1,-0.289329685,-0.094170404,-0.067296996,0.24666769,-0.150408064,0.058828753,0.271317829,0.07751938,0.015746056,-0.044715933,0.556296349,41.8992542,-87.7150684,"Census Tract 2311, Cook County, Illinois",Cook,Cook Illinois,17031231100
1,1,1400000US17031170900,3,0.07606679,0.053968254,0.039351745,0.039478488,-0.041810784,0.068383056,0.362041467,0.232854864,-0.194636593,0.128406985,0.675153139,41.9361959,-87.8116057,"Census Tract 1709, Cook County, Illinois",Cook,Cook Illinois,17031170900
1,1,1400000US17031210100,1,0.053034301,0.181684982,-0.138665698,0.13614887,-0.230932095,0.035233417,0.294209703,0.229264476,-0.152418649,-0.005252334,0.397689002,41.9428681,-87.7013309,"Census Tract 2101, Cook County, Illinois",Cook,Cook Illinois,17031210100
1,1,1400000US17031420200,1,-0.142780172,0.254658385,-0.043310186,0.131651724,0.027530074,0.078815878,0.31993007,0.164335664,-0.247728294,0.045063435,0.505618196,41.7834582,-87.593516,"Census Tract 4202, Cook County, Illinois",Cook,Cook Illinois,17031420200
1,1,1400000US17031420300,2,0.101713062,-0.114395887,-0.033082214,-0.010245136,-0.08242568,0.145566952,0.259044863,0.099855282,-0.328574755,0.003178854,0.486613532,41.7832241,-87.598697,"Census Tract 4203, Cook County, Illinois",Cook,Cook Illinois,17031420300
1,1,1400000US17031440600,3,-0.103577371,-0.072025052,-0.053042899,0.070103346,0.019615907,0.029536365,0.28410372,0.180383315,-0.005116172,0.024800012,0.546823442,41.7326909,-87.6191603,"Census Tract 4406, Cook County, Illinois",Cook,Cook Illinois,17031440600
1,1,1400000US17031440800,3,-0.004416094,0.050647821,-0.042861724,0.169764023,-0.033301478,0.055456961,0.379907621,0.106235566,-0.249079324,0.125787546,0.546823442,41.7317122,-87.6033281,"Census Tract 4408, Cook County, Illinois",Cook,Cook Illinois,17031440800
1,1,1400000US17031440900,1,-0.316993464,-0.040123457,-0.016992591,0.00501912,-0.010362491,0.172457425,0.309566787,0.190433213,-0.062015092,0.029964921,0.546823442,41.728669,-87.6090057,"Census Tract 4409, Cook County, Illinois",Cook,Cook Illinois,17031440900
1,1,1400000US17031450300,1,-0.107098689,0.013232514,-0.041650359,0.111984971,-0.114404349,0.049928759,0.305936073,0.223091977,-0.109613681,0.125833553,0.546823442,41.7419438,-87.5790892,"Census Tract 4503, Cook County, Illinois",Cook,Cook Illinois,17031450300
1,1,1400000US17031671900,1,-0.213598075,-0.101479915,-0.089403071,0.255210084,-0.209047619,0.145031712,0.211970075,0.164588529,-0.077534124,0.135951708,0.546823442,41.7613256,-87.6612802,"Census Tract 6719, Cook County, Illinois",Cook,Cook Illinois,17031671900
1,1,1400000US17031672000,1,-0.206007713,-0.061690784,-0.049188944,0.248327833,-0.155418352,0.116029391,0.238171612,0.165196472,0.040288716,-0.070931701,0.546823442,41.7611986,-87.6711285,"Census Tract 6720, Cook County, Illinois",Cook,Cook Illinois,17031672000
1,1,1400000US17031680600,3,-0.074171489,-0.064885496,-0.008081862,-0.026979378,-0.047348363,0.013434076,0.335628227,0.070567986,0.032066283,-0.032589126,0.546823442,41.7832811,-87.6521652,"Census Tract 6806, Cook County, Illinois",Cook,Cook Illinois,17031680600
1,1,1400000US17031680900,1,-0.256455142,0.086781029,-0.073221967,-0.050794179,-0.018856995,0.138594144,0.175990676,0.01048951,-0.232821824,0.186949835,0.546823442,41.7764282,-87.6376321,"Census Tract 6809, Cook County, Illinois",Cook,Cook Illinois,17031680900
1,1,1400000US17031681000,1,-0.335021874,-0.041255084,-0.10690031,0.097650566,-0.06222692,0.167806948,0.223098996,0.106169297,0.063939899,-0.04944543,0.546823442,41.7760394,-87.6495526,"Census Tract 6810, Cook County, Illinois",Cook,Cook Illinois,17031681000
1,1,1400000US17031240200,2,0.166666667,0.033957845,-0.025781217,0.133149798,-0.151403956,-0.05544092,0.172029703,0.108910891,-0.059124038,-0.054800431,0.478394722,41.9124417,-87.6701816,"Census Tract 2402, Cook County, Illinois",Cook,Cook Illinois,17031240200
1,1,1400000US17031240300,2,0.098360656,-0.072944297,0.024490762,-0.074330057,-0.093132428,-0.043079731,0.228878648,0.164362519,-0.158280172,-0.030303802,0.667531606,41.9123662,-87.6750713,"Census Tract 2403, Cook County, Illinois",Cook,Cook Illinois,17031240300
1,1,1400000US17031200200,3,-0.074150716,-0.002852253,-0.084246381,0.217938846,-0.177028422,0.079076275,0.458816705,0.162993039,-0.011376172,0.013916001,0.735932993,41.9278523,-87.7356282,"Census Tract 2002, Cook County, Illinois",Cook,Cook Illinois,17031200200
1,1,1400000US17031410500,2,-0.143903216,-0.020234987,-0.066620267,0.115046824,-0.2145219,0.100523063,0.285074627,0.16641791,-0.195980105,-0.075249378,0.326999448,41.7978272,-87.6037464,"Census Tract 4105, Cook County, Illinois",Cook,Cook Illinois,17031410500
1,1,1400000US17031410600,2,0.009236948,0.125358852,-0.016988777,-0.016306136,-0.069127554,-0.00809654,0.288481142,0.079510703,-0.072448797,-0.024969881,0.392516759,41.797971,-87.5989451,"Census Tract 4106, Cook County, Illinois",Cook,Cook Illinois,17031410600
1,1,1400000US17031170100,6,0.106852497,0.066925315,-0.005963835,-0.00733292,0.002408604,-0.058947183,0.332167832,0.203962704,-0.139750907,0.074298457,0.533824618,41.9558596,-87.7948168,"Census Tract 1701, Cook County, Illinois",Cook,Cook Illinois,17031170100
1,1,1400000US17031170200,4,0.038659794,-0.018113208,0.041617604,0.033250475,0.038871115,0.070266413,0.239631336,0.271121352,0.049133329,-0.04683348,0.535916851,41.9493528,-87.7815188,"Census Tract 1702, Cook County, Illinois",Cook,Cook Illinois,17031170200
1,1,1400000US17031170300,3,-0.009387835,0.011006289,-0.022781823,0.09587201,-0.11327031,0.021561829,0.305718867,0.225547835,-0.098783739,0.047073332,0.360038999,41.9491248,-87.7968278,"Census Tract 1703, Cook County, Illinois",Cook,Cook Illinois,17031170300
1,1,1400000US17031170500,4,-0.101357812,-0.040527344,-0.002405084,0.012879443,0.015094724,0.040739802,0.225024728,0.245301682,-0.120265242,0.028118245,0.549626138,41.9500779,-87.8288957,"Census Tract 1705, Cook County, Illinois",Cook,Cook Illinois,17031170500
1,1,1400000US17031351400,1,0.00983837,0.304635762,-0.115304532,0.013423981,-0.176070136,-0.032961307,0.166972477,0.095412844,-0.064975044,0.167363856,0.469178737,41.8274004,-87.624089,"Census Tract 3514, Cook County, Illinois",Cook,Cook Illinois,17031351400
1,1,1400000US17031381200,2,-0.122377622,-0.115037594,-0.066685848,0.043399792,-0.125554324,-0.111158738,0.227138643,0.067846608,-0.155932203,0.035932203,0.360972797,41.8085114,-87.6139992,"Census Tract 3812, Cook County, Illinois",Cook,Cook Illinois,17031381200
1,1,1400000US17031381400,2,0.327301338,0.271137026,0.006316987,0.151377836,-0.060762927,-0.031494905,0.261904762,0.116883117,-0.205613512,0.035595552,0.451433693,41.8076202,-87.6214298,"Census Tract 3814, Cook County, Illinois",Cook,Cook Illinois,17031381400
1,1,1400000US17031381800,2,-0.199507389,0.12202381,-0.052427346,0.107580474,-0.387342595,0.027287009,0.106639839,0.078470825,-0.333541185,0.106455861,0.495515037,41.8038481,-87.6211978,"Census Tract 3818, Cook County, Illinois",Cook,Cook Illinois,17031381800
1,1,1400000US17031390100,5,0.111470113,0.267924528,-0.045320981,-0.014245618,-0.221641479,0.069508086,0.189010989,0.116483516,-0.085956383,-0.030172397,0.632569681,41.8135545,-87.5905449,"Census Tract 3901, Cook County, Illinois",Cook,Cook Illinois,17031390100
1,1,1400000US17031430400,3,-0.052249637,0.116833205,-0.065814943,0.15576302,-0.243282734,0.113206369,0.309566787,0.124548736,-0.086399267,0.025491194,0.546823442,41.7621777,-87.5903215,"Census Tract 4304, Cook County, Illinois",Cook,Cook Illinois,17031430400
1,1,1400000US17031430500,1,-0.207857469,0.005777778,-0.002276979,0.137523445,-0.088744931,0.127420828,0.254452926,0.054452926,-0.071385304,0.027112228,0.546823442,41.7642842,-87.5812736,"Census Tract 4305, Cook County, Illinois",Cook,Cook Illinois,17031430500
1,1,1400000US17031430600,4,-0.091188525,-0.003378378,-0.064990689,0.139374679,-0.080842322,0.055779508,0.126137841,0.22756827,0.00980266,-0.089628595,0.546823442,41.7643855,-87.5713748,"Census Tract 4306, Cook County, Illinois",Cook,Cook Illinois,17031430600
1,1,1400000US17031230700,1,-0.349533692,-0.032210835,-0.207274654,0.23580227,-0.073571921,0.142594927,0.334224599,0.162032086,-0.167161029,0.092189351,0.675751962,41.90634,-87.7215399,"Census Tract 2307, Cook County, Illinois",Cook,Cook Illinois,17031230700
1,1,1400000US17031230900,1,-0.250684515,0.066334165,-0.140934165,0.234893123,-0.143765703,0.054284308,0.275068493,0.120547945,-0.222403095,0.055553847,0.528839092,41.9067177,-87.7103553,"Census Tract 2309, Cook County, Illinois",Cook,Cook Illinois,17031230900
1,1,1400000US17031231200,1,-0.318572195,-0.018158236,-0.138975417,0.338104482,-0.19570905,0.173224569,0.264880952,0.148313492,0.003096021,0.018667803,0.616791142,41.8990614,-87.7213153,"Census Tract 2312, Cook County, Illinois",Cook,Cook Illinois,17031231200
1,1,1400000US17031170700,3,-0.097396336,-0.020798669,-0.035087041,-0.00917474,0.058447617,0.133867089,0.270638298,0.220425532,-0.074570258,0.016323284,0.671699482,41.9414867,-87.8221642,"Census Tract 1707, Cook County, Illinois",Cook,Cook Illinois,17031170700
1,1,1400000US17031170800,3,-0.011727079,0.03492516,-0.031791907,-0.142534985,0.04651092,0.032600842,0.311416185,0.277456647,-0.156843881,0.081248245,0.298946506,41.9415761,-87.8123713,"Census Tract 1708, Cook County, Illinois",Cook,Cook Illinois,17031170800
1,1,1400000US17031171100,4,0.105685131,0.01025641,-0.041419105,0.078466373,-0.16907458,0.022974656,0.251124438,0.269115442,-0.034090917,0.002018487,0.505322488,41.9420528,-87.7812865,"Census Tract 1711, Cook County, Illinois",Cook,Cook Illinois,17031171100
1,1,1400000US17031190100,3,0.057821782,0.216569767,-0.075663539,-0.127577556,-0.191459812,0.047135048,0.423248882,0.21609538,0.032344343,0.002755842,0.913969428,41.9352176,-87.7443889,"Census Tract 1901, Cook County, Illinois",Cook,Cook Illinois,17031190100
1,1,1400000US17031390400,1,-0.040929587,0.096393035,-0.068196871,0.076793522,-0.082544652,0.064244856,0.257627119,0.056949153,-0.118727034,0.097973853,0.364343597,41.8059243,-87.6040582,"Census Tract 3904, Cook County, Illinois",Cook,Cook Illinois,17031390400
1,1,1400000US17031242200,2,0.052809573,0.018056293,-0.034095435,-0.162635905,-0.030653647,-0.039625056,0.238434164,0.205219454,-0.249897475,-0.061206831,0.479180289,41.8995893,-87.6747188,"Census Tract 2422, Cook County, Illinois",Cook,Cook Illinois,17031242200
1,1,1400000US17031200300,3,-0.066527197,0.015060241,-0.066603973,0.05601248,-0.101977921,0.039567767,0.342905405,0.197635135,0.039946709,-0.081078795,0.571453409,41.9234806,-87.7341264,"Census Tract 2003, Cook County, Illinois",Cook,Cook Illinois,17031200300
1,1,1400000US17031210400,3,0.003345601,0.167016807,-0.082517308,0.325333166,-0.309091669,0.041687782,0.325287356,0.245977011,-0.067134975,-0.037858691,0.524754766,41.9357581,-87.7302981,"Census Tract 2104, Cook County, Illinois",Cook,Cook Illinois,17031210400
1,1,1400000US17031210700,1,-0.166504002,0.015437393,-0.154398791,0.183458115,-0.102141378,0.028331827,0.306097561,0.207317073,-0.082683545,-0.072916773,1.003922726,41.9357029,-87.7038401,"Census Tract 2107, Cook County, Illinois",Cook,Cook Illinois,17031210700
1,1,1400000US17031210800,1,-0.199004975,-0.074226804,-0.100726996,0.185003148,-0.089370011,0.122503616,0.445585216,0.1724846,-0.076862896,-0.10305612,0.809351714,41.9357455,-87.6989334,"Census Tract 2108, Cook County, Illinois",Cook,Cook Illinois,17031210800
1,1,1400000US17031210900,1,-0.059339994,0.099498328,-0.053731161,0.082617577,-0.19178984,0.03182217,0.35255814,0.2,-0.207295393,0.051660795,0.929084654,41.935439,-87.6933366,"Census Tract 2109, Cook County, Illinois",Cook,Cook Illinois,17031210900
1,1,1400000US17031220300,2,-0.053626374,0.025201613,-0.004365881,0.158054437,-0.19570364,-0.049105727,0.301075269,0.248387097,-0.289930292,-0.060993073,0.852264444,41.9284646,-87.6950863,"Census Tract 2203, Cook County, Illinois",Cook,Cook Illinois,17031220300
1,1,1400000US17031420100,3,-0.123239437,0.067861716,-0.04787234,0.117718895,-0.015476645,0.010315435,0.187869822,0.047337278,-0.189122531,0.147220982,0.422976493,41.7825956,-87.5795566,"Census Tract 4201, Cook County, Illinois",Cook,Cook Illinois,17031420100
1,1,1400000US17031420400,2,-0.22688599,-0.037170264,-0.094481219,0.106576871,-0.093192945,0.112644131,0.196078431,0.02745098,-0.280495016,-0.035852034,0.476546482,41.7831699,-87.6035584,"Census Tract 4204, Cook County, Illinois",Cook,Cook Illinois,17031420400
1,1,1400000US17031420500,1,-0.332134293,0.003203075,-0.065263843,0.002155837,0.060322942,0.2493105,0.220289855,0.088405797,-0.017555502,-0.021846669,0.56225198,41.7831002,-87.6084261,"Census Tract 4205, Cook County, Illinois",Cook,Cook Illinois,17031420500
1,1,1400000US17031470100,3,-0.138737098,0.192307692,-0.076294858,0.015221207,-0.156630152,0.143678509,0.291666667,0.232291667,-0.081949843,0.091780979,0.546823442,41.7282207,-87.5964896,"Census Tract 4701, Cook County, Illinois",Cook,Cook Illinois,17031470100
1,1,1400000US17031480100,4,-0.192893401,0.001052632,-0.042567066,0.133120252,-0.012406603,0.051489291,0.332951945,0.164759725,-0.041271762,0.057448858,0.546823442,41.735248,-87.5756027,"Census Tract 4801, Cook County, Illinois",Cook,Cook Illinois,17031480100
1,1,1400000US17031691000,3,-0.176868448,0.003671072,0.004328003,0.099930914,-0.095104252,0.225843702,0.308433735,0.223293173,-0.129599833,0.093888095,0.546823442,41.7619654,-87.6200151,"Census Tract 6910, Cook County, Illinois",Cook,Cook Illinois,17031691000
1,1,1400000US17031691300,3,0.032592025,0.024744027,0.099472693,0.108792539,-0.06032447,0.136272958,0.232902033,0.260628466,0.006222815,-0.004114578,0.546823442,41.7546811,-87.6198472,"Census Tract 6913, Cook County, Illinois",Cook,Cook Illinois,17031691300
1,1,1400000US17031242300,2,0.070818843,0.082590612,-0.060052219,0.053390601,-0.073734546,0.00248563,0.269100744,0.258958756,-0.238341615,0.009241882,0.745363195,41.8995065,-87.6796003,"Census Tract 2423, Cook County, Illinois",Cook,Cook Illinois,17031242300
1,1,1400000US17031411100,4,-0.079752066,-0.041176471,-0.035035035,0.08140648,-0.005071738,-0.005250812,0.154786151,0.206720978,-0.028863269,0.023813376,0.694919159,41.7904494,-87.5897021,"Census Tract 4111, Cook County, Illinois",Cook,Cook Illinois,17031411100
1,1,1400000US17031460400,1,-0.213317479,0.054020101,-0.057928569,0.036539222,-0.032405023,0.136925689,0.328532236,0.164609053,-0.012395227,-0.041749563,0.546823442,41.7444903,-87.5636922,"Census Tract 4604, Cook County, Illinois",Cook,Cook Illinois,17031460400
1,1,1400000US17031681200,1,-0.334388186,-0.063197026,-0.085005458,0.147583643,-0.021422671,0.213406503,0.234881683,0.078001753,-0.102765683,0.098280519,0.546823442,41.7691893,-87.6384976,"Census Tract 6812, Cook County, Illinois",Cook,Cook Illinois,17031681200
1,1,1400000US17031690500,3,-0.16446281,0.012474012,-0.053239935,0.057854876,-0.013835925,0.251029896,0.288508557,0.171149144,-0.15944561,-0.04259958,0.546823442,41.7681656,-87.6121085,"Census Tract 6905, Cook County, Illinois",Cook,Cook Illinois,17031690500
1,1,1400000US17031241400,2,0.252477701,0.009012876,-0.012631,-0.146454523,-0.097525731,-0.079985505,0.199040767,0.163549161,-0.081986764,-0.147541279,0.630589343,41.9060234,-87.6753102,"Census Tract 2414, Cook County, Illinois",Cook,Cook Illinois,17031241400
1,1,1400000US17031241500,2,0.033311346,-0.009628611,-0.068780228,-0.156156653,-0.018820717,-0.059179658,0.233100233,0.229215229,-0.321530947,-0.007488007,0.469397463,41.9083759,-87.6709374,"Census Tract 2415, Cook County, Illinois",Cook,Cook Illinois,17031241500
1,1,1400000US17031241600,2,-0.184893972,-0.023059618,-0.115281761,-0.059506345,-0.177231484,-0.022463513,0.358909321,0.20862397,-0.426340008,-0.026403433,0.5216262,41.9067097,-87.6653277,"Census Tract 2416, Cook County, Illinois",Cook,Cook Illinois,17031241600
1,1,1400000US17031242000,2,-0.164290143,-0.008572653,-0.072075607,-0.01796002,-0.14677248,0.012733151,0.19921875,0.159667969,-0.211728459,-0.055333633,0.325538134,41.8997371,-87.6649537,"Census Tract 2420, Cook County, Illinois",Cook,Cook Illinois,17031242000
1,1,1400000US17031243300,2,-0.127096534,-0.023993808,-0.068131188,0.000276968,-0.069088497,-0.021450247,0.294365013,0.201850294,-0.234005369,0.005421909,0.273196425,41.8924781,-87.6647388,"Census Tract 2433, Cook County, Illinois",Cook,Cook Illinois,17031243300
1,1,1400000US17031491200,3,0.012181617,0.008464329,-0.049846302,0.033638386,0.043271308,-0.014885794,0.228791774,0.16966581,0.056379392,0.013578614,0.546823442,41.6887765,-87.6374383,"Census Tract 4912, Cook County, Illinois",Cook,Cook Illinois,17031491200
1,1,1400000US17031710800,1,-0.177896184,0.00931677,-0.055027854,0.090396825,-0.119646927,0.145542284,0.315196078,0.16127451,-0.043086109,0.02597091,0.546823442,41.7478366,-87.6488126,"Census Tract 7108, Cook County, Illinois",Cook,Cook Illinois,17031710800
1,1,1400000US17031711300,1,-0.102702703,0.037914692,-0.105328405,0.141978412,-0.148031782,0.150360319,0.284565916,0.152733119,-0.098742551,0.060964969,0.546823442,41.7335044,-87.6672855,"Census Tract 7113, Cook County, Illinois",Cook,Cook Illinois,17031711300
1,1,1400000US17031010202,1,-0.177912158,0.069033511,-0.113847134,0.137957942,-0.14529222,0.063734082,0.412176724,0.156788793,-0.170794442,0.078061474,2.232674729,42.0160503,-87.6733216,"Census Tract 102.02, Cook County, Illinois",Cook,Cook Illinois,17031010202
1,1,1400000US17031480200,3,-0.070503597,0.036977492,-0.017850638,0.142319969,-0.145357606,0.064428326,0.311926606,0.143730887,-0.040625988,0.003140474,0.546823442,41.7351237,-87.5898841,"Census Tract 4802, Cook County, Illinois",Cook,Cook Illinois,17031480200
1,1,1400000US17031480300,3,-0.293875147,0.038167939,-0.097697218,0.040769231,-0.02061086,0.119645263,0.294407895,0.240131579,-0.066948196,-0.050076494,0.546823442,41.7291942,-87.5879725,"Census Tract 4803, Cook County, Illinois",Cook,Cook Illinois,17031480300
1,1,1400000US17031480400,4,-0.051457466,0.004746835,-0.031192914,0.003198819,-0.009501769,0.029797917,0.248984565,0.18602762,-0.040330935,0.022778032,0.546823442,41.7284498,-87.5756385,"Census Tract 4804, Cook County, Illinois",Cook,Cook Illinois,17031480400
1,1,1400000US17031480500,1,-0.189836756,-0.049777117,-0.0682563,0.117867553,-0.072743263,0.09196972,0.312849162,0.221069433,-0.165071872,0.098775415,0.546823442,41.7275503,-87.5590499,"Census Tract 4805, Cook County, Illinois",Cook,Cook Illinois,17031480500
1,1,1400000US17031691100,1,-0.207918263,-0.014981273,-0.002891826,0.19035274,-0.136973836,0.140200225,0.241797432,0.145506419,-0.13113561,0.107812818,0.546823442,41.7617135,-87.6298721,"Census Tract 6911, Cook County, Illinois",Cook,Cook Illinois,17031691100
