,X,CensusTract,ClusterNum,Change_Population,Change_HouseUnits,Change_5To7_or_more_person_household,Change_Builst1939earlier,Change_Built_1940to1959,Change_VacantUnits,Y00_PCT_Units_HHIncome_25to50k,Y00_PCT_Units_HHIncome_50to75k,Chg_Educate_HighSchool_orLess,Chg_Educate_SomeCollege,dis,lat,long,Y13_Geography,Y13_County_NM,Y13_County
107,107,1400000US17031063400,4,-0.002890173,-0.038922156,-0.002985792,0.097427432,-0.156978005,-0.014921092,0.254385965,0.1523126,-0.036571532,0.059788037,0.347090475,41.9346595,-87.6467302,"Census Tract 634, Cook County, Illinois",Cook,Cook Illinois
108,108,1400000US17031070101,4,0.087126895,0.023884218,0.041727503,0.039163323,-0.004787529,0.086952915,0.325089489,0.191832086,-0.029622915,0.024676382,0.445364507,41.9295225,-87.6323247,"Census Tract 701.01, Cook County, Illinois",Cook,Cook Illinois
109,109,1400000US17031070102,4,-0.100484345,-0.062386654,-0.005206638,0.00923599,-0.008299052,0.096208766,0.325089489,0.191832086,-0.002165723,0.050454243,0.499695404,41.9305829,-87.642202,"Census Tract 701.02, Cook County, Illinois",Cook,Cook Illinois
110,110,1400000US17031070103,4,0.004476777,-0.045196106,-0.005206638,-0.086110581,0.016313317,0.075448821,0.325089489,0.191832086,-0.089993869,-0.071546002,0.521911612,41.926811,-87.6426051,"Census Tract 701.03, Cook County, Illinois",Cook,Cook Illinois
111,111,1400000US17031070200,4,0.094608879,-0.025044723,-0.001249934,-0.054090128,-0.146496912,0.027215211,0.223880597,0.234608209,-0.035806101,0.072232657,0.842803779,41.9290778,-87.646293,"Census Tract 702, Cook County, Illinois",Cook,Cook Illinois
112,112,1400000US17031070300,4,0.077117573,0,-0.008740476,0.002494464,-0.107938119,0.019063181,0.164762477,0.208057727,-0.005612673,-0.07552938,0.515467444,41.9290463,-87.6513102,"Census Tract 703, Cook County, Illinois",Cook,Cook Illinois
113,113,1400000US17031070400,6,0.201098147,0.001174398,-0.00873147,-0.058224754,-0.067328502,0.023399108,0.115667075,0.136474908,-0.071333629,-0.050509526,0.383557296,41.9289672,-87.6561563,"Census Tract 704, Cook County, Illinois",Cook,Cook Illinois
114,114,1400000US17031070500,4,0.155710613,-0.004395604,0.036381919,-0.073564528,-0.129174678,0.002459792,0.164362519,0.165130568,-0.073662601,0.0381168,0.493446001,41.9289455,-87.6608922,"Census Tract 705, Cook County, Illinois",Cook,Cook Illinois
115,115,1400000US17031070600,6,0.073484848,0.021870287,0.022817128,-0.07204623,-0.086061408,0.047756202,0.115990058,0.117647059,-0.077763211,-0.006264029,0.784056061,41.9287627,-87.6656766,"Census Tract 706, Cook County, Illinois",Cook,Cook Illinois
116,116,1400000US17031070700,2,0.357354028,0.34001336,-0.010639511,-0.039152164,-0.17276588,0.139320848,0.208302986,0.177713037,-0.262497026,-0.035896692,0.597376616,41.9292624,-87.6738022,"Census Tract 707, Cook County, Illinois",Cook,Cook Illinois
117,117,1400000US17031071000,4,-0.014440433,-0.163729809,0.038057393,0.029605718,-0.047244502,0.021809842,0.119631902,0.18404908,-0.039172501,0.078332781,0.726080668,41.9217011,-87.6559114,"Census Tract 710, Cook County, Illinois",Cook,Cook Illinois
118,118,1400000US17031071100,4,-0.159547383,-0.176510067,0.036961454,0.12995028,-0.169893285,0.077762098,0.14884696,0.139063592,-0.039919268,-0.045798639,0.838796504,41.9217777,-87.6510614,"Census Tract 711, Cook County, Illinois",Cook,Cook Illinois
119,119,1400000US17031071200,4,-0.037735849,-0.12562396,0.012724352,-0.153201218,-0.025624983,-0.020798669,0.113287905,0.155877342,-0.002694403,0.042370188,0.676563588,41.9218547,-87.6462106,"Census Tract 712, Cook County, Illinois",Cook,Cook Illinois
120,120,1400000US17031071300,4,-0.05274374,-0.116248349,0.044854085,0.003575991,-0.070711558,-0.027185564,0.226432532,0.186691312,-0.025394864,-0.054601177,0.479194396,41.9217794,-87.6414578,"Census Tract 713, Cook County, Illinois",Cook,Cook Illinois
121,121,1400000US17031071400,4,-0.059463818,-0.089006779,0.012054959,0.092976357,-0.032839606,0.085585458,0.233848954,0.198665453,0.015788315,-0.076318346,0.394014933,41.9225714,-87.6295838,"Census Tract 714, Cook County, Illinois",Cook,Cook Illinois
122,122,1400000US17031071500,4,-0.113625498,-0.031061453,-0.000380024,0.023218814,-0.004143472,0.114081923,0.20802583,0.189806273,-0.022813723,-0.022001012,0.346918274,41.9142517,-87.6251017,"Census Tract 715, Cook County, Illinois",Cook,Cook Illinois
123,123,1400000US17031071600,7,-0.116761806,-0.142414861,0.009294627,0.117590857,-0.07065444,0.043813079,0.089813801,0.095290252,-0.024920238,0.053255404,0.346774362,41.9164725,-87.6411828,"Census Tract 716, Cook County, Illinois",Cook,Cook Illinois
124,124,1400000US17031071700,4,0.100555213,-0.041916168,-0.019315452,-0.076564319,0.024378638,-0.01133982,0.12136536,0.17193426,-0.086207502,0.03366614,0.754404639,41.9128666,-87.6410718,"Census Tract 717, Cook County, Illinois",Cook,Cook Illinois
125,125,1400000US17031071800,7,-0.077522124,-0.156293223,0.005484819,-0.10426992,-0.011457469,0.020801306,0.153352354,0.141226819,0.043611757,0.014056818,0.476119664,41.9145855,-87.645966,"Census Tract 718, Cook County, Illinois",Cook,Cook Illinois
126,126,1400000US17031080100,4,-0.065119652,-0.067138524,0.023306944,-0.00715808,0.016772532,0.055080983,0.155329289,0.216854419,-0.000781164,-0.053790918,0.697792223,41.9075536,-87.6267898,"Census Tract 801, Cook County, Illinois",Cook,Cook Illinois
127,127,1400000US17031080201,4,-0.061263215,-0.073264956,0.021531767,-0.102164601,0.016384891,0.044124515,0.249759846,0.207877041,0.034350362,0.007805018,1.218157795,41.9094984,-87.6310054,"Census Tract 802.01, Cook County, Illinois",Cook,Cook Illinois
128,128,1400000US17031080202,4,0.001422071,0.006808446,0.003215195,0.0527125,-0.01813022,0.078168126,0.249759846,0.207877041,-0.028583161,-0.049493399,0.657050003,41.9058597,-87.6309005,"Census Tract 802.02, Cook County, Illinois",Cook,Cook Illinois
129,129,1400000US17031080300,4,0.097417616,-0.011189244,-0.010097218,-0.12689749,-0.00049697,-0.002686387,0.210340776,0.21582452,-0.066846629,-0.016063658,0.469511939,41.90749,-87.6357986,"Census Tract 803, Cook County, Illinois",Cook,Cook Illinois
130,130,1400000US17031080400,4,-0.005144426,0.042016172,-0.013244735,-0.023601752,-0.139126387,-0.063620907,0.142281455,0.082133665,-0.142886262,0.036942728,0.839833275,41.9074116,-87.6409021,"Census Tract 804, Cook County, Illinois",Cook,Cook Illinois
131,131,1400000US17031081000,4,0.065620737,0.008104368,-0.003437903,-0.098911953,0.135674775,-0.032800445,0.232351667,0.147899524,-0.080530993,0.008701892,0.810551633,41.9002655,-87.6321089,"Census Tract 810, Cook County, Illinois",Cook,Cook Illinois
132,132,1400000US17031081100,7,-0.017751479,-0.004116529,-0.004275027,-0.042183229,0.08992328,0.031302036,0.223952925,0.162686051,-0.01860568,-0.007459752,0.491992385,41.9002065,-87.629109,"Census Tract 811, Cook County, Illinois",Cook,Cook Illinois
133,133,1400000US17031081201,5,0.290697674,0.342015878,-0.0088687,-0.164340662,0.022029598,0.05330345,0.238934155,0.146443515,-0.042233836,-0.058952077,0.799002168,41.8991538,-87.626212,"Census Tract 812.01, Cook County, Illinois",Cook,Cook Illinois
134,134,1400000US17031081202,4,-0.082280258,-0.116672187,-0.0088687,0.096303913,0.051464846,0.032506933,0.238934155,0.146443515,-0.016860605,0.033618966,0.547657446,41.9048083,-87.624651,"Census Tract 812.02, Cook County, Illinois",Cook,Cook Illinois
135,135,1400000US17031081300,4,-0.143983545,0.056725706,-0.003178808,0.021475756,-0.048538562,0.175796045,0.203178808,0.164503311,-0.029847616,-0.051865394,0.676497824,41.8983354,-87.6207531,"Census Tract 813, Cook County, Illinois",Cook,Cook Illinois
136,136,1400000US17031081401,7,-0.220607662,-0.207940636,-0.004512916,0.216512878,0.032132241,0.057619877,0.19375,0.20109375,0.016164516,-0.029138038,0.386295118,41.8950391,-87.619752,"Census Tract 814.01, Cook County, Illinois",Cook,Cook Illinois
137,137,1400000US17031081402,5,0.257178141,0.410724481,0.00424979,-0.035439299,-0.030804229,0.082020566,0.19375,0.20109375,-0.009831055,-0.027958319,0.581697008,41.8910215,-87.612931,"Census Tract 814.02, Cook County, Illinois",Cook,Cook Illinois
138,138,1400000US17031081403,8,1.043975904,1.107214951,-0.004512916,-0.065851677,-0.002273438,-0.000869167,0.19375,0.20109375,-0.063849118,-0.037418677,0.529491276,41.8891289,-87.6134528,"Census Tract 814.03, Cook County, Illinois",Cook,Cook Illinois
139,139,1400000US17031081500,5,0.307572452,0.436343852,-0.002674989,-0.029039395,0.008924149,0.106999813,0.218157779,0.147642133,-0.019457503,-0.134812241,0.468169648,41.892559,-87.62623,"Census Tract 815, Cook County, Illinois",Cook,Cook Illinois
140,140,1400000US17031081600,5,0.691654173,0.734646582,-0.002621232,0.002159875,-0.00573035,0.13295614,0.289572864,0.250628141,-0.041527878,-0.145247856,0.481190626,41.8921063,-87.6288737,"Census Tract 816, Cook County, Illinois",Cook,Cook Illinois
141,141,1400000US17031081700,5,0.727370112,0.740162822,0.007358433,-0.164571728,-0.190826649,0.072044615,0.272175891,0.151630023,-0.100877926,-0.193628501,0.342073448,41.8920668,-87.6318681,"Census Tract 817, Cook County, Illinois",Cook,Cook Illinois
142,142,1400000US17031081800,8,1.622375091,1.6445332,-0.009573715,-0.200375448,-0.045418994,-0.031039904,0.158454647,0.20324748,-0.035326863,-0.06138119,0.489590171,41.8932554,-87.6377955,"Census Tract 818, Cook County, Illinois",Cook,Cook Illinois
143,143,1400000US17031081900,2,-0.123056119,0.424657534,-0.143920569,-0.103190848,-0.441276339,0.164432956,0.151515152,0,-0.571960527,0.007088556,0.535326755,41.8979832,-87.6414914,"Census Tract 819, Cook County, Illinois",Cook,Cook Illinois
144,144,1400000US17031090100,4,-0.093830935,-0.003742522,0.007176708,-0.012562431,-0.028255438,0.10519588,0.274499338,0.245014256,-0.125085,-0.019768222,0.405248912,42.0152551,-87.8135847,"Census Tract 901, Cook County, Illinois",Cook,Cook Illinois
145,145,1400000US17031090200,4,-0.010935791,0.017331023,0.022559204,0.034740581,-0.022803138,0.027466275,0.282352941,0.232085561,-0.109285665,0.027548743,0.442788782,42.0055983,-87.8132238,"Census Tract 902, Cook County, Illinois",Cook,Cook Illinois
146,146,1400000US17031090300,6,-0.023874488,-0.011945392,-0.00479092,-0.098824142,0.001159297,0.020828544,0.188356164,0.323630137,-0.033238048,-0.075359928,0.36685245,41.9992224,-87.8166187,"Census Tract 903, Cook County, Illinois",Cook,Cook Illinois
147,147,1400000US17031100100,4,0.059250088,-0.029161604,-0.020485991,0.015041584,-0.064565823,0.045381251,0.271594684,0.219684385,-0.155684931,-0.00357161,0.554381482,41.9895804,-87.7830335,"Census Tract 1001, Cook County, Illinois",Cook,Cook Illinois
148,148,1400000US17031100200,4,0.023906706,0.002689076,-0.038418759,-0.06121005,-0.003323821,0.040495581,0.253793103,0.21137931,-0.080187025,0.039418144,0.409725609,41.9956163,-87.7942458,"Census Tract 1002, Cook County, Illinois",Cook,Cook Illinois
149,149,1400000US17031100300,3,-0.047553306,0.02247191,-0.00642232,0.110602132,-0.168185373,0.054677532,0.225993058,0.151561897,-0.065483883,0.067497989,0.462369327,41.9887029,-87.8044054,"Census Tract 1003, Cook County, Illinois",Cook,Cook Illinois
150,150,1400000US17031100400,6,-0.046376812,-0.008730159,-0.000695465,-0.035270054,-0.030175012,0.009712532,0.235909823,0.210144928,-0.109855046,0.005731965,0.372886761,41.9889674,-87.8180418,"Census Tract 1004, Cook County, Illinois",Cook,Cook Illinois
151,151,1400000US17031100500,6,-0.109124851,-0.012693971,0.039757593,-0.015674451,0.052021743,0.143843434,0.258873883,0.219916087,-0.092699302,0.034730517,0.75344942,41.9780601,-87.8197323,"Census Tract 1005, Cook County, Illinois",Cook,Cook Illinois
152,152,1400000US17031100600,3,0.048853016,-0.018762677,0.03122223,-0.008640674,0.031711335,0.038553181,0.244397012,0.265208111,-0.068222625,0.027601013,0.583140195,41.9792045,-87.7973996,"Census Tract 1006, Cook County, Illinois",Cook,Cook Illinois
153,153,1400000US17031100700,4,-0.017189699,-0.021920838,0.017790258,-0.01397178,0.056041962,0.030372366,0.256122449,0.242857143,-0.121166098,0.010078863,0.488001857,41.9721235,-87.7976295,"Census Tract 1007, Cook County, Illinois",Cook,Cook Illinois
154,154,1400000US17031110100,4,0.103276878,-0.003137606,0.089528675,0.053116606,-0.059550231,0.066629999,0.286372007,0.227440147,-0.112964737,0.041685562,0.459899238,41.9874832,-87.7696944,"Census Tract 1101, Cook County, Illinois",Cook,Cook Illinois
155,155,1400000US17031110200,3,0.098329537,0.077738516,0.012679436,0.067123134,-0.15673031,0.022478712,0.299455535,0.245009074,-0.282056698,0.157887545,0.302606269,41.9800699,-87.7734442,"Census Tract 1102, Cook County, Illinois",Cook,Cook Illinois
156,156,1400000US17031110300,4,0.018021472,-0.007729469,0.020142738,0.068913255,-0.015026177,0.092154815,0.241515002,0.227742253,-0.06539143,-0.025564721,0.55480471,41.9752907,-87.7832349,"Census Tract 1103, Cook County, Illinois",Cook,Cook Illinois
157,157,1400000US17031110400,3,0.078359909,0.013263452,-0.007229536,0.051546237,-0.076907691,0.052561774,0.271098863,0.181748392,-0.011303496,-0.028438654,0.471981491,41.9729532,-87.7726108,"Census Tract 1104, Cook County, Illinois",Cook,Cook Illinois
158,158,1400000US17031110501,1,-0.024022892,-0.10243603,0.04145082,0.243124287,-0.119526736,0.062934448,0.293144208,0.232269504,-0.215416812,0.048503395,0.476456786,41.9770023,-87.7619249,"Census Tract 1105.01, Cook County, Illinois",Cook,Cook Illinois
159,159,1400000US17031110502,3,0.066252791,0.156575572,-0.002856981,-0.043592643,-0.139561682,0.054202722,0.293144208,0.232269504,0.016400249,-0.016373884,0.328659497,41.9702866,-87.7598504,"Census Tract 1105.02, Cook County, Illinois",Cook,Cook Illinois
160,160,1400000US17031120100,4,-0.042811968,0.003833866,0.050765146,-0.012119018,-0.045351956,0.045750148,0.13381201,0.187989556,-0.107745032,-0.022329608,0.510475329,42.0019817,-87.7750065,"Census Tract 1201, Cook County, Illinois",Cook,Cook Illinois
161,161,1400000US17031120200,4,0.037446349,0.006434431,-0.000604439,-0.089492845,-0.0117668,0.065138281,0.221585704,0.241577262,-0.097781701,-0.054206972,0.525795246,41.9945289,-87.7576148,"Census Tract 1202, Cook County, Illinois",Cook,Cook Illinois
162,162,1400000US17031120300,4,0.043081358,0.013974517,-0.020867359,-0.062469813,0.093934718,0.032275107,0.215295096,0.174563591,-0.105699895,-0.074661897,0.45622402,41.9911135,-87.7400666,"Census Tract 1203, Cook County, Illinois",Cook,Cook Illinois
163,163,1400000US17031120400,3,0.083227529,-0.006519305,0.061029583,0.162832124,-0.090058113,-0.001181668,0.293981481,0.196759259,-0.153387506,0.007105741,0.613368395,41.9772356,-87.7521623,"Census Tract 1204, Cook County, Illinois",Cook,Cook Illinois
164,164,1400000US17031130100,5,0.267835052,0.155887231,-0.055920541,-0.018196123,-0.167130234,-0.001534651,0.144219978,0.156004489,-0.05722164,0.046045073,0.808943652,41.991104,-87.7208089,"Census Tract 1301, Cook County, Illinois",Cook,Cook Illinois
165,165,1400000US17031130200,4,0.05444521,-0.033873343,0.113518928,0.006070177,-0.015335183,0.071412856,0.272727273,0.322884013,-0.103161402,-0.105590347,0.462552494,41.9809134,-87.7328798,"Census Tract 1302, Cook County, Illinois",Cook,Cook Illinois
166,166,1400000US17031130300,3,0.046281952,-0.008854167,0.005041598,0.098867194,-0.12109635,0.030892286,0.284543965,0.24685964,-0.091477689,0.027298579,0.469707026,41.9865589,-87.7133915,"Census Tract 1303, Cook County, Illinois",Cook,Cook Illinois
167,167,1400000US17031140100,3,-0.152164775,0.015359741,-0.102109564,0.160092349,-0.233491368,0.021754914,0.351215423,0.163453479,-0.091682428,0.071144148,0.551016384,41.9710844,-87.7057941,"Census Tract 1401, Cook County, Illinois",Cook,Cook Illinois
168,168,1400000US17031140200,2,-0.121429618,-0.081975072,-0.09604317,0.116298887,-0.218958918,0.044814992,0.263050154,0.159160696,-0.158894394,0.039118044,0.76449503,41.9706949,-87.7130043,"Census Tract 1402, Cook County, Illinois",Cook,Cook Illinois
169,169,1400000US17031140301,3,-0.20424172,-0.030122955,-0.024347913,0.125285558,-0.126112002,0.193060475,0.314732143,0.277232143,-0.051913965,0.019196692,0.605041865,41.9692055,-87.7231695,"Census Tract 1403.01, Cook County, Illinois",Cook,Cook Illinois
170,170,1400000US17031140302,1,-0.060494584,0.052803627,-0.125429894,0.334891125,-0.252406309,-0.012282908,0.314732143,0.277232143,-0.094705359,0.03802935,0.765908845,41.9725485,-87.7237891,"Census Tract 1403.02, Cook County, Illinois",Cook,Cook Illinois
171,171,1400000US17031140400,3,0.143501946,-0.009803922,0.001249586,0.090877246,-0.10650528,0.031230745,0.280349345,0.227074236,-0.039851733,-0.034552194,0.65722679,41.9715371,-87.7389429,"Census Tract 1404, Cook County, Illinois",Cook,Cook Illinois
172,172,1400000US17031140500,3,0.122022234,0.002218935,0.018642971,0.040929933,-0.048746698,0.020572502,0.276234568,0.237654321,-0.033420639,0.041208276,0.569157932,41.9653619,-87.7318319,"Census Tract 1405, Cook County, Illinois",Cook,Cook Illinois
173,173,1400000US17031140601,3,0.114356708,0.096154476,-0.134541812,0.13731924,-0.175153552,0.00951657,0.365073391,0.209634927,-0.07128211,0.032130768,0.446036115,41.9646471,-87.7258909,"Census Tract 1406.01, Cook County, Illinois",Cook,Cook Illinois
174,174,1400000US17031140602,3,-0.146440072,-0.029314207,-0.064452167,0.163300079,-0.140330994,0.069001035,0.365073391,0.209634927,-0.09085026,0.048687757,0.481678144,41.964652,-87.7210166,"Census Tract 1406.02, Cook County, Illinois",Cook,Cook Illinois
175,175,1400000US17031140701,2,-0.340618496,0.023388332,-0.212451834,0.02551986,-0.180685289,0.063811042,0.348274635,0.152258983,-0.30342936,0.018839697,0.520807284,41.9670375,-87.7126525,"Census Tract 1407.01, Cook County, Illinois",Cook,Cook Illinois
176,176,1400000US17031140702,1,-0.073783108,0.088366008,-0.153994848,0.184731931,-0.178019707,0.023059257,0.348274635,0.152258983,-0.114621787,0.012748685,0.628684798,41.9635482,-87.7135753,"Census Tract 1407.02, Cook County, Illinois",Cook,Cook Illinois
177,177,1400000US17031140800,2,-0.019091847,0.028030579,-0.084792288,0.238721278,-0.272855863,0.002843045,0.326012874,0.173040515,-0.138779581,-0.004714769,0.623990912,41.9644942,-87.7027751,"Census Tract 1408, Cook County, Illinois",Cook,Cook Illinois
178,178,1400000US17031150200,3,-0.041454924,0.052218494,-0.039283382,0.110845711,-0.153737547,0.045320644,0.341606793,0.237753103,-0.09855103,0.024882282,0.410179264,41.9606747,-87.7524131,"Census Tract 1502, Cook County, Illinois",Cook,Cook Illinois
179,179,1400000US17031150300,3,-0.040738209,-0.009897829,0.003781541,0.008641488,-0.063800228,0.041353508,0.288327236,0.170934486,-0.023419729,-0.042357291,0.75172732,41.9605179,-87.7622859,"Census Tract 1503, Cook County, Illinois",Cook,Cook Illinois
